T,P,mole_frac_benzene,mole_frac_toluene,enth_mol,entr_mol,h_benzene,h_toluene,s_benzene,s_toluene
211.9572,327112.0,0.5564738215288723,0.44352617847112774,1.0,1.0,1.0,1.0,1.0,1.0
523.4074,756982.0,0.41697260234613276,0.5830273976538672,1.0,1.0,1.0,1.0,1.0,1.0
643.6077,655587.0,0.2566930761960869,0.7433069238039132,1.0,1.0,1.0,1.0,1.0,1.0
515.3095,810219.0,0.4639641025516718,0.5360358974483281,1.0,1.0,1.0,1.0,1.0,1.0
541.8645,857637.0,0.6209883812411303,0.3790116187588697,1.0,1.0,1.0,1.0,1.0,1.0
592.5195,289896.0,0.2755908190358554,0.7244091809641446,1.0,1.0,1.0,1.0,1.0,1.0
289.9094,810241.0,0.4271655583579823,0.5728344416420177,1.0,1.0,1.0,1.0,1.0,1.0
384.9367,588893.0,0.7692077888738704,0.23079221112612958,1.0,1.0,1.0,1.0,1.0,1.0
366.5371,248357.0,0.7739409370039194,0.22605906299608058,1.0,1.0,1.0,1.0,1.0,1.0
426.0511,83587.0,0.3969952058903433,0.6030047941096567,1.0,1.0,1.0,1.0,1.0,1.0
631.4512,133885.0,0.7218087318440876,0.27819126815591244,1.0,1.0,1.0,1.0,1.0,1.0
644.8813,807024.0,0.285483778717187,0.714516221282813,1.0,1.0,1.0,1.0,1.0,1.0
451.7892,689666.0,0.656543886117914,0.34345611388208597,1.0,1.0,1.0,1.0,1.0,1.0
223.9335,403693.0,0.29725850580114105,0.702741494198859,1.0,1.0,1.0,1.0,1.0,1.0
616.9614,368816.0,0.5006850329184851,0.4993149670815149,1.0,1.0,1.0,1.0,1.0,1.0
651.9117,37809.0,0.6478258259443235,0.3521741740556765,1.0,1.0,1.0,1.0,1.0,1.0
628.7219,754834.0,0.23359044747936275,0.7664095525206372,1.0,1.0,1.0,1.0,1.0,1.0
360.6292,676946.0,0.5289777328604772,0.4710222671395228,1.0,1.0,1.0,1.0,1.0,1.0
284.0602,298709.0,0.766576579692791,0.23342342030720897,1.0,1.0,1.0,1.0,1.0,1.0
381.606,592469.0,0.6780150616286704,0.3219849383713296,1.0,1.0,1.0,1.0,1.0,1.0
425.5297,217690.0,0.37096345027276,0.62903654972724,1.0,1.0,1.0,1.0,1.0,1.0
465.6609,319987.0,0.7134586716909181,0.28654132830908186,1.0,1.0,1.0,1.0,1.0,1.0
280.5206,394543.0,0.3076611516876538,0.6923388483123463,1.0,1.0,1.0,1.0,1.0,1.0
202.9887,664383.0,0.7339469872456212,0.26605301275437876,1.0,1.0,1.0,1.0,1.0,1.0
311.7232,344953.0,0.7044426460583328,0.29555735394166716,1.0,1.0,1.0,1.0,1.0,1.0
364.8252,589295.0,0.38139650676041714,0.6186034932395829,1.0,1.0,1.0,1.0,1.0,1.0
303.0947,93365.0,0.36810595408479363,0.6318940459152064,1.0,1.0,1.0,1.0,1.0,1.0
609.5049,576578.0,0.7833216431170846,0.21667835688291537,1.0,1.0,1.0,1.0,1.0,1.0
479.9936,857684.0,0.5163226763115492,0.48367732368845084,1.0,1.0,1.0,1.0,1.0,1.0
259.2307,209284.0,0.2204127464746564,0.7795872535253436,1.0,1.0,1.0,1.0,1.0,1.0
445.0701,506762.0,0.7335396426645882,0.26646035733541185,1.0,1.0,1.0,1.0,1.0,1.0
585.4763,59364.0,0.7940731013111335,0.2059268986888665,1.0,1.0,1.0,1.0,1.0,1.0
493.1714,644600.0,0.47901828974615557,0.5209817102538444,1.0,1.0,1.0,1.0,1.0,1.0
219.5874,242081.0,0.5760051974510949,0.4239948025489051,1.0,1.0,1.0,1.0,1.0,1.0
285.7877,104956.0,0.24830245027951678,0.7516975497204832,1.0,1.0,1.0,1.0,1.0,1.0
298.0887,583268.0,0.26930148273227994,0.7306985172677201,1.0,1.0,1.0,1.0,1.0,1.0
590.1643,860807.0,0.25349171200553905,0.7465082879944609,1.0,1.0,1.0,1.0,1.0,1.0
627.2618,896856.0,0.311760381448554,0.688239618551446,1.0,1.0,1.0,1.0,1.0,1.0
493.717,61228.0,0.7811014219955474,0.21889857800445256,1.0,1.0,1.0,1.0,1.0,1.0
575.1536,865747.0,0.3496295609572415,0.6503704390427585,1.0,1.0,1.0,1.0,1.0,1.0
529.8602,571220.0,0.4947256321266502,0.5052743678733498,1.0,1.0,1.0,1.0,1.0,1.0
591.1391,333600.0,0.7245096106950688,0.2754903893049312,1.0,1.0,1.0,1.0,1.0,1.0
526.827,821475.0,0.7662510961419855,0.2337489038580145,1.0,1.0,1.0,1.0,1.0,1.0
522.1543,74318.0,0.7035341041252252,0.2964658958747748,1.0,1.0,1.0,1.0,1.0,1.0
330.6025,673125.0,0.6901834602938675,0.30981653970613254,1.0,1.0,1.0,1.0,1.0,1.0
366.7183,500636.0,0.21056752017411806,0.7894324798258819,1.0,1.0,1.0,1.0,1.0,1.0
379.2498,673015.0,0.38437033230722206,0.6156296676927779,1.0,1.0,1.0,1.0,1.0,1.0
475.1345,338329.0,0.6549365117838652,0.34506348821613475,1.0,1.0,1.0,1.0,1.0,1.0
326.6621,694936.0,0.5736222703878033,0.42637772961219667,1.0,1.0,1.0,1.0,1.0,1.0
587.1784,401526.0,0.779047431472895,0.220952568527105,1.0,1.0,1.0,1.0,1.0,1.0
356.2536,2497.0,0.5066804910364191,0.4933195089635809,1.0,1.0,1.0,1.0,1.0,1.0
421.3982,251998.0,0.37999085366968843,0.6200091463303116,1.0,1.0,1.0,1.0,1.0,1.0
250.9965,536708.0,0.6413007582824914,0.35869924171750855,1.0,1.0,1.0,1.0,1.0,1.0
286.8693,81913.0,0.7647512409276487,0.23524875907235132,1.0,1.0,1.0,1.0,1.0,1.0
541.7897,612705.0,0.203632822105802,0.796367177894198,1.0,1.0,1.0,1.0,1.0,1.0
251.8014,838231.0,0.41167517546972887,0.5883248245302711,1.0,1.0,1.0,1.0,1.0,1.0
317.5779,196109.0,0.5616287940200971,0.43837120597990287,1.0,1.0,1.0,1.0,1.0,1.0
545.9784,610241.0,0.3399680516541641,0.6600319483458359,1.0,1.0,1.0,1.0,1.0,1.0
226.3525,100115.0,0.25075991678891335,0.7492400832110866,1.0,1.0,1.0,1.0,1.0,1.0
433.5957,457456.0,0.6246003892248618,0.37539961077513817,1.0,1.0,1.0,1.0,1.0,1.0
283.4738,557332.0,0.7782376730066143,0.22176232699338572,1.0,1.0,1.0,1.0,1.0,1.0
621.2902,307039.0,0.7045915586224134,0.2954084413775866,1.0,1.0,1.0,1.0,1.0,1.0
285.1747,169688.0,0.7689713560699518,0.23102864393004818,1.0,1.0,1.0,1.0,1.0,1.0
575.2062,164750.0,0.589408356827047,0.41059164317295305,1.0,1.0,1.0,1.0,1.0,1.0
620.344,859306.0,0.33665808060673724,0.6633419193932628,1.0,1.0,1.0,1.0,1.0,1.0
512.0181,251076.0,0.21245066572905233,0.7875493342709476,1.0,1.0,1.0,1.0,1.0,1.0
526.2928,508789.0,0.6664615167930263,0.33353848320697366,1.0,1.0,1.0,1.0,1.0,1.0
321.5882,890795.0,0.5674769109414672,0.43252308905853276,1.0,1.0,1.0,1.0,1.0,1.0
286.496,375609.0,0.3475153165758383,0.6524846834241618,1.0,1.0,1.0,1.0,1.0,1.0
343.2476,550360.0,0.2933445519406243,0.7066554480593756,1.0,1.0,1.0,1.0,1.0,1.0
517.5179,593063.0,0.28178769898184075,0.7182123010181592,1.0,1.0,1.0,1.0,1.0,1.0
254.8333,101511.0,0.639792673393937,0.360207326606063,1.0,1.0,1.0,1.0,1.0,1.0
196.8803,609555.0,0.5884178695536397,0.4115821304463603,1.0,1.0,1.0,1.0,1.0,1.0
441.6604,203415.0,0.215961207498893,0.784038792501107,1.0,1.0,1.0,1.0,1.0,1.0
410.7303,720986.0,0.7046076777076529,0.29539232229234713,1.0,1.0,1.0,1.0,1.0,1.0
400.6614,280359.0,0.42164987187838704,0.578350128121613,1.0,1.0,1.0,1.0,1.0,1.0
425.5037,415613.0,0.31590606834424517,0.6840939316557548,1.0,1.0,1.0,1.0,1.0,1.0
535.7901,254187.0,0.2815135275113164,0.7184864724886836,1.0,1.0,1.0,1.0,1.0,1.0
415.8459,361556.0,0.5087269013853566,0.4912730986146434,1.0,1.0,1.0,1.0,1.0,1.0
352.5781,410044.0,0.3545425968912971,0.6454574031087029,1.0,1.0,1.0,1.0,1.0,1.0
461.7664,469608.0,0.28997390973379267,0.7100260902662073,1.0,1.0,1.0,1.0,1.0,1.0
527.0036,364179.0,0.3824632529793862,0.6175367470206138,1.0,1.0,1.0,1.0,1.0,1.0
269.639,644835.0,0.38295791111859234,0.6170420888814077,1.0,1.0,1.0,1.0,1.0,1.0
271.5448,346528.0,0.2334335068604878,0.7665664931395122,1.0,1.0,1.0,1.0,1.0,1.0
658.3888,93402.0,0.2917843202890139,0.7082156797109861,1.0,1.0,1.0,1.0,1.0,1.0
195.84,431623.0,0.7817075488984251,0.2182924511015749,1.0,1.0,1.0,1.0,1.0,1.0
444.8626,80838.0,0.775465106203868,0.224534893796132,1.0,1.0,1.0,1.0,1.0,1.0
531.7891,793057.0,0.3695531390921601,0.63044686090784,1.0,1.0,1.0,1.0,1.0,1.0
462.8394,94866.0,0.6659300478330786,0.33406995216692137,1.0,1.0,1.0,1.0,1.0,1.0
400.5494,626232.0,0.5244708079107179,0.4755291920892821,1.0,1.0,1.0,1.0,1.0,1.0
510.1997,537233.0,0.6413842801373189,0.35861571986268115,1.0,1.0,1.0,1.0,1.0,1.0
667.7709,466085.0,0.6670496580146186,0.3329503419853814,1.0,1.0,1.0,1.0,1.0,1.0
602.3753,751700.0,0.6537845847172918,0.34621541528270816,1.0,1.0,1.0,1.0,1.0,1.0
303.9666,274449.0,0.3628716563066081,0.6371283436933919,1.0,1.0,1.0,1.0,1.0,1.0
603.4698,417522.0,0.6159268847519581,0.3840731152480419,1.0,1.0,1.0,1.0,1.0,1.0
627.1093,91394.0,0.6230978296434644,0.3769021703565356,1.0,1.0,1.0,1.0,1.0,1.0
511.9318,463416.0,0.2831556280635263,0.7168443719364737,1.0,1.0,1.0,1.0,1.0,1.0
301.5416,187030.0,0.2755812723000958,0.7244187276999041,1.0,1.0,1.0,1.0,1.0,1.0
476.8739,412569.0,0.5484957751136412,0.4515042248863588,1.0,1.0,1.0,1.0,1.0,1.0
538.8675,10382.0,0.23240399382118634,0.7675960061788136,1.0,1.0,1.0,1.0,1.0,1.0
395.2977,325337.0,0.37381111527996613,0.6261888847200339,1.0,1.0,1.0,1.0,1.0,1.0
346.6103,603648.0,0.31635747701324624,0.6836425229867538,1.0,1.0,1.0,1.0,1.0,1.0
292.7191,483304.0,0.3151387612367289,0.6848612387632711,1.0,1.0,1.0,1.0,1.0,1.0
614.5465,609725.0,0.7239971039320423,0.2760028960679577,1.0,1.0,1.0,1.0,1.0,1.0
199.6647,801078.0,0.4404512457327061,0.5595487542672939,1.0,1.0,1.0,1.0,1.0,1.0
325.1406,216087.0,0.2809856899690325,0.7190143100309675,1.0,1.0,1.0,1.0,1.0,1.0
452.7084,844290.0,0.6427779622773145,0.35722203772268546,1.0,1.0,1.0,1.0,1.0,1.0
328.6624,711485.0,0.25235114700480127,0.7476488529951988,1.0,1.0,1.0,1.0,1.0,1.0
421.4236,861907.0,0.47233103962788275,0.5276689603721172,1.0,1.0,1.0,1.0,1.0,1.0
255.1338,372623.0,0.5486235927702747,0.4513764072297253,1.0,1.0,1.0,1.0,1.0,1.0
297.0498,83763.0,0.6605502834458866,0.3394497165541134,1.0,1.0,1.0,1.0,1.0,1.0
508.4695,209588.0,0.685507266871223,0.314492733128777,1.0,1.0,1.0,1.0,1.0,1.0
193.185,821485.0,0.6196901920933666,0.3803098079066334,1.0,1.0,1.0,1.0,1.0,1.0
608.3461,261313.0,0.3488546617943533,0.6511453382056467,1.0,1.0,1.0,1.0,1.0,1.0
595.5384,390568.0,0.21790018170932202,0.782099818290678,1.0,1.0,1.0,1.0,1.0,1.0
386.7437,615622.0,0.2147750390840122,0.7852249609159878,1.0,1.0,1.0,1.0,1.0,1.0
552.9288,434316.0,0.6343362957173813,0.36566370428261874,1.0,1.0,1.0,1.0,1.0,1.0
646.8204,4907.0,0.354323929619918,0.645676070380082,1.0,1.0,1.0,1.0,1.0,1.0
372.3765,442002.0,0.5687759561251764,0.4312240438748236,1.0,1.0,1.0,1.0,1.0,1.0
559.4557,484398.0,0.31244126811100537,0.6875587318889946,1.0,1.0,1.0,1.0,1.0,1.0
276.7502,423355.0,0.36240986647173323,0.6375901335282668,1.0,1.0,1.0,1.0,1.0,1.0
625.1942,285013.0,0.32829337549666804,0.671706624503332,1.0,1.0,1.0,1.0,1.0,1.0
489.0399,452240.0,0.31265426818112646,0.6873457318188736,1.0,1.0,1.0,1.0,1.0,1.0
600.1999,193081.0,0.3860870060436881,0.6139129939563119,1.0,1.0,1.0,1.0,1.0,1.0
571.9017,490253.0,0.7243357774669781,0.2756642225330219,1.0,1.0,1.0,1.0,1.0,1.0
378.2727,642666.0,0.46134289251951516,0.5386571074804849,1.0,1.0,1.0,1.0,1.0,1.0
465.2315,375878.0,0.33312185406482775,0.6668781459351723,1.0,1.0,1.0,1.0,1.0,1.0
236.2048,167841.0,0.6700727906567445,0.3299272093432555,1.0,1.0,1.0,1.0,1.0,1.0
208.6705,394268.0,0.26424935952120976,0.7357506404787902,1.0,1.0,1.0,1.0,1.0,1.0
547.6641,521886.0,0.6019196241643823,0.39808037583561773,1.0,1.0,1.0,1.0,1.0,1.0
611.2814,389151.0,0.7898607116108964,0.21013928838910356,1.0,1.0,1.0,1.0,1.0,1.0
486.9989,851295.0,0.32138485591960514,0.6786151440803949,1.0,1.0,1.0,1.0,1.0,1.0
524.1747,873140.0,0.6277981959755246,0.37220180402447545,1.0,1.0,1.0,1.0,1.0,1.0
540.2574,75817.0,0.5760573381904697,0.42394266180953033,1.0,1.0,1.0,1.0,1.0,1.0
228.585,587572.0,0.6922338299264216,0.3077661700735784,1.0,1.0,1.0,1.0,1.0,1.0
299.43,197648.0,0.7177283440782578,0.2822716559217422,1.0,1.0,1.0,1.0,1.0,1.0
505.6457,660546.0,0.6072873079273946,0.3927126920726054,1.0,1.0,1.0,1.0,1.0,1.0
623.3238,544252.0,0.3245510912839037,0.6754489087160963,1.0,1.0,1.0,1.0,1.0,1.0
549.943,853857.0,0.739249220144691,0.26075077985530903,1.0,1.0,1.0,1.0,1.0,1.0
481.2866,342757.0,0.7276333367475616,0.2723666632524384,1.0,1.0,1.0,1.0,1.0,1.0
450.9211,545349.0,0.4712075829285766,0.5287924170714233,1.0,1.0,1.0,1.0,1.0,1.0
255.4459,606282.0,0.6893322250949093,0.3106677749050907,1.0,1.0,1.0,1.0,1.0,1.0
255.8017,448961.0,0.29479914493990106,0.705200855060099,1.0,1.0,1.0,1.0,1.0,1.0
396.1757,624696.0,0.4277888338870209,0.5722111661129792,1.0,1.0,1.0,1.0,1.0,1.0
426.1366,803157.0,0.3371950874538736,0.6628049125461264,1.0,1.0,1.0,1.0,1.0,1.0
376.1132,35340.0,0.5340321134325136,0.46596788656748644,1.0,1.0,1.0,1.0,1.0,1.0
463.0491,80124.0,0.6813240927252866,0.3186759072747134,1.0,1.0,1.0,1.0,1.0,1.0
650.8832,841469.0,0.5470054423560616,0.45299455764393837,1.0,1.0,1.0,1.0,1.0,1.0
323.3974,44143.0,0.42247638815796734,0.5775236118420326,1.0,1.0,1.0,1.0,1.0,1.0
641.8187,325169.0,0.27411038173915236,0.7258896182608476,1.0,1.0,1.0,1.0,1.0,1.0
328.7007,668431.0,0.6849835960374013,0.31501640396259867,1.0,1.0,1.0,1.0,1.0,1.0
597.931,192398.0,0.24883325385813143,0.7511667461418685,1.0,1.0,1.0,1.0,1.0,1.0
376.1643,284618.0,0.7298444919032072,0.2701555080967928,1.0,1.0,1.0,1.0,1.0,1.0
343.3318,447034.0,0.27907782586974916,0.7209221741302508,1.0,1.0,1.0,1.0,1.0,1.0
615.7453,616756.0,0.2193167910072353,0.7806832089927647,1.0,1.0,1.0,1.0,1.0,1.0
304.8309,248541.0,0.331643049004757,0.668356950995243,1.0,1.0,1.0,1.0,1.0,1.0
375.5339,610103.0,0.6172628285357208,0.3827371714642792,1.0,1.0,1.0,1.0,1.0,1.0
363.7263,809732.0,0.5302315292543192,0.46976847074568084,1.0,1.0,1.0,1.0,1.0,1.0
626.5682,579475.0,0.44039268428687794,0.559607315713122,1.0,1.0,1.0,1.0,1.0,1.0
272.4049,112842.0,0.462293920616607,0.537706079383393,1.0,1.0,1.0,1.0,1.0,1.0
604.8103,454496.0,0.5571665658474979,0.4428334341525021,1.0,1.0,1.0,1.0,1.0,1.0
225.6669,875528.0,0.24390930591133864,0.7560906940886614,1.0,1.0,1.0,1.0,1.0,1.0
551.5909,148173.0,0.3124060425738515,0.6875939574261485,1.0,1.0,1.0,1.0,1.0,1.0
297.1956,772243.0,0.6345725485173185,0.3654274514826815,1.0,1.0,1.0,1.0,1.0,1.0
258.2604,777490.0,0.655224084516886,0.34477591548311404,1.0,1.0,1.0,1.0,1.0,1.0
667.2126,726662.0,0.42000660087633646,0.5799933991236635,1.0,1.0,1.0,1.0,1.0,1.0
499.2428,53358.0,0.671558624326211,0.32844137567378895,1.0,1.0,1.0,1.0,1.0,1.0
672.6104,584069.0,0.45875291646951766,0.5412470835304823,1.0,1.0,1.0,1.0,1.0,1.0
477.9967,699027.0,0.32577624903858604,0.674223750961414,1.0,1.0,1.0,1.0,1.0,1.0
564.5986,194970.0,0.44213848458746496,0.557861515412535,1.0,1.0,1.0,1.0,1.0,1.0
580.3331,223280.0,0.7527012380485605,0.24729876195143952,1.0,1.0,1.0,1.0,1.0,1.0
550.8529,482724.0,0.23585834896241828,0.7641416510375817,1.0,1.0,1.0,1.0,1.0,1.0
547.5924,382738.0,0.38401859899769925,0.6159814010023008,1.0,1.0,1.0,1.0,1.0,1.0
613.6653,91580.0,0.686197493351121,0.313802506648879,1.0,1.0,1.0,1.0,1.0,1.0
528.216,70955.0,0.613268147895591,0.38673185210440897,1.0,1.0,1.0,1.0,1.0,1.0
427.5767,684537.0,0.5680935716499057,0.4319064283500943,1.0,1.0,1.0,1.0,1.0,1.0
322.0685,598847.0,0.3443143529337427,0.6556856470662573,1.0,1.0,1.0,1.0,1.0,1.0
482.7151,531162.0,0.2572022606616545,0.7427977393383455,1.0,1.0,1.0,1.0,1.0,1.0
523.9895,807265.0,0.22275567574732302,0.777244324252677,1.0,1.0,1.0,1.0,1.0,1.0
306.7123,249358.0,0.4404992870938973,0.5595007129061027,1.0,1.0,1.0,1.0,1.0,1.0
381.1346,784759.0,0.4364138098078357,0.5635861901921644,1.0,1.0,1.0,1.0,1.0,1.0
284.2721,632096.0,0.7840346633653983,0.2159653366346017,1.0,1.0,1.0,1.0,1.0,1.0
228.2924,400046.0,0.5250506956692986,0.47494930433070137,1.0,1.0,1.0,1.0,1.0,1.0
479.7121,615526.0,0.6180268403365052,0.38197315966349477,1.0,1.0,1.0,1.0,1.0,1.0
606.1693,130518.0,0.5318359762250948,0.4681640237749052,1.0,1.0,1.0,1.0,1.0,1.0
632.1953,702355.0,0.3047149939661503,0.6952850060338497,1.0,1.0,1.0,1.0,1.0,1.0
286.31,445993.0,0.681565696182931,0.31843430381706905,1.0,1.0,1.0,1.0,1.0,1.0
357.8024,361133.0,0.7650452846728535,0.2349547153271465,1.0,1.0,1.0,1.0,1.0,1.0
427.9432,797358.0,0.3317520324807959,0.6682479675192041,1.0,1.0,1.0,1.0,1.0,1.0
397.4108,693714.0,0.5502576124104095,0.4497423875895905,1.0,1.0,1.0,1.0,1.0,1.0
571.2778,463100.0,0.6316458348648468,0.3683541651351532,1.0,1.0,1.0,1.0,1.0,1.0
482.7499,399594.0,0.5577548067007281,0.4422451932992719,1.0,1.0,1.0,1.0,1.0,1.0
566.8666,881658.0,0.7529479000356873,0.24705209996431265,1.0,1.0,1.0,1.0,1.0,1.0
223.8841,727584.0,0.2607823507302635,0.7392176492697364,1.0,1.0,1.0,1.0,1.0,1.0
653.2269,295288.0,0.6310263654421197,0.36897363455788035,1.0,1.0,1.0,1.0,1.0,1.0
564.1218,808177.0,0.7291611851708408,0.27083881482915917,1.0,1.0,1.0,1.0,1.0,1.0
215.938,29196.0,0.26609725754604374,0.7339027424539563,1.0,1.0,1.0,1.0,1.0,1.0
398.733,508368.0,0.708235949618786,0.291764050381214,1.0,1.0,1.0,1.0,1.0,1.0
496.7956,692508.0,0.2818952213493705,0.7181047786506295,1.0,1.0,1.0,1.0,1.0,1.0
268.8006,369530.0,0.3254706952852423,0.6745293047147577,1.0,1.0,1.0,1.0,1.0,1.0
570.718,867135.0,0.28338539501051274,0.7166146049894873,1.0,1.0,1.0,1.0,1.0,1.0
597.0732,293973.0,0.6083700091440131,0.39162999085598693,1.0,1.0,1.0,1.0,1.0,1.0
194.4995,126980.0,0.32979156547922683,0.6702084345207732,1.0,1.0,1.0,1.0,1.0,1.0
490.0561,597363.0,0.5088471054133644,0.4911528945866356,1.0,1.0,1.0,1.0,1.0,1.0
212.5156,815758.0,0.6300122836896647,0.36998771631033534,1.0,1.0,1.0,1.0,1.0,1.0
490.292,303604.0,0.4204869694164355,0.5795130305835645,1.0,1.0,1.0,1.0,1.0,1.0
589.6543,891588.0,0.6769680305750615,0.3230319694249385,1.0,1.0,1.0,1.0,1.0,1.0
241.3974,455560.0,0.7988300314519756,0.20116996854802438,1.0,1.0,1.0,1.0,1.0,1.0
391.1124,699188.0,0.7184012691441934,0.28159873085580656,1.0,1.0,1.0,1.0,1.0,1.0
547.3765,763759.0,0.6814364785134093,0.31856352148659073,1.0,1.0,1.0,1.0,1.0,1.0
599.4521,242323.0,0.5706764772828875,0.4293235227171125,1.0,1.0,1.0,1.0,1.0,1.0
383.0888,736299.0,0.6367236766523054,0.36327632334769455,1.0,1.0,1.0,1.0,1.0,1.0
385.217,119570.0,0.42374497223321184,0.5762550277667882,1.0,1.0,1.0,1.0,1.0,1.0
549.3716,500984.0,0.6259036628834677,0.37409633711653234,1.0,1.0,1.0,1.0,1.0,1.0
435.7349,58689.0,0.6091952972828429,0.39080470271715706,1.0,1.0,1.0,1.0,1.0,1.0
555.4284,136525.0,0.6053456375346595,0.39465436246534047,1.0,1.0,1.0,1.0,1.0,1.0
343.0535,579152.0,0.21624341977048323,0.7837565802295168,1.0,1.0,1.0,1.0,1.0,1.0
552.3943,363430.0,0.4360583317402063,0.5639416682597937,1.0,1.0,1.0,1.0,1.0,1.0
590.0029,301070.0,0.5519752976266852,0.4480247023733148,1.0,1.0,1.0,1.0,1.0,1.0
501.2819,644885.0,0.5381036132179553,0.4618963867820447,1.0,1.0,1.0,1.0,1.0,1.0
536.9261,550580.0,0.24381541579059304,0.7561845842094069,1.0,1.0,1.0,1.0,1.0,1.0
383.9151,277315.0,0.5119490177448107,0.4880509822551893,1.0,1.0,1.0,1.0,1.0,1.0
561.3644,471295.0,0.4368627001872878,0.5631372998127122,1.0,1.0,1.0,1.0,1.0,1.0
308.4702,751405.0,0.23085115856415897,0.7691488414358411,1.0,1.0,1.0,1.0,1.0,1.0
411.5481,798329.0,0.4811610986619925,0.5188389013380075,1.0,1.0,1.0,1.0,1.0,1.0
269.6488,11016.0,0.543628598294968,0.456371401705032,1.0,1.0,1.0,1.0,1.0,1.0
377.5724,35412.0,0.22016771699767945,0.7798322830023205,1.0,1.0,1.0,1.0,1.0,1.0
367.8819,428955.0,0.31073273072035423,0.6892672692796458,1.0,1.0,1.0,1.0,1.0,1.0
349.4714,868415.0,0.36950549484592815,0.6304945051540718,1.0,1.0,1.0,1.0,1.0,1.0
223.6352,167644.0,0.4673037221122163,0.5326962778877837,1.0,1.0,1.0,1.0,1.0,1.0
458.8748,544981.0,0.369207791122955,0.630792208877045,1.0,1.0,1.0,1.0,1.0,1.0
666.6876,838725.0,0.3158308574478079,0.6841691425521921,1.0,1.0,1.0,1.0,1.0,1.0
403.0285,65628.0,0.4003482252693009,0.5996517747306991,1.0,1.0,1.0,1.0,1.0,1.0
203.0482,688808.0,0.7261513246271212,0.2738486753728788,1.0,1.0,1.0,1.0,1.0,1.0
198.9075,404683.0,0.561940620907755,0.438059379092245,1.0,1.0,1.0,1.0,1.0,1.0
419.0057,107444.0,0.24122872265387052,0.7587712773461295,1.0,1.0,1.0,1.0,1.0,1.0
477.7381,507912.0,0.4120390157366093,0.5879609842633907,1.0,1.0,1.0,1.0,1.0,1.0
624.1762,585628.0,0.6327224610659339,0.3672775389340661,1.0,1.0,1.0,1.0,1.0,1.0
640.7128,77665.0,0.7653630525015367,0.2346369474984633,1.0,1.0,1.0,1.0,1.0,1.0
623.205,159526.0,0.4475238884321072,0.5524761115678928,1.0,1.0,1.0,1.0,1.0,1.0
447.56,574824.0,0.4673773914993803,0.5326226085006197,1.0,1.0,1.0,1.0,1.0,1.0
333.5143,837384.0,0.6070766124566084,0.3929233875433916,1.0,1.0,1.0,1.0,1.0,1.0
563.6339,387259.0,0.7038636629841699,0.2961363370158301,1.0,1.0,1.0,1.0,1.0,1.0
315.4662,844820.0,0.47791393983263764,0.5220860601673624,1.0,1.0,1.0,1.0,1.0,1.0
236.0081,180703.0,0.262616478543593,0.7373835214564071,1.0,1.0,1.0,1.0,1.0,1.0
520.8476,422868.0,0.6303537425044752,0.3696462574955248,1.0,1.0,1.0,1.0,1.0,1.0
582.4532,429698.0,0.3294621033405576,0.6705378966594424,1.0,1.0,1.0,1.0,1.0,1.0
448.6436,662378.0,0.41257611102033037,0.5874238889796697,1.0,1.0,1.0,1.0,1.0,1.0
286.3461,95716.0,0.598385546022621,0.40161445397737905,1.0,1.0,1.0,1.0,1.0,1.0
374.2285,884017.0,0.714956623215629,0.28504337678437097,1.0,1.0,1.0,1.0,1.0,1.0
575.0054,105992.0,0.7904234215784005,0.2095765784215995,1.0,1.0,1.0,1.0,1.0,1.0
240.9232,72601.0,0.3693508501579854,0.6306491498420146,1.0,1.0,1.0,1.0,1.0,1.0
349.4144,613575.0,0.6137682998947875,0.38623170010521246,1.0,1.0,1.0,1.0,1.0,1.0
654.1379,138026.0,0.2818416763756512,0.7181583236243487,1.0,1.0,1.0,1.0,1.0,1.0
209.5568,373527.0,0.7111365578385962,0.2888634421614038,1.0,1.0,1.0,1.0,1.0,1.0
579.3946,828688.0,0.5781264069000616,0.42187359309993844,1.0,1.0,1.0,1.0,1.0,1.0
395.3176,414126.0,0.25718199411150944,0.7428180058884906,1.0,1.0,1.0,1.0,1.0,1.0
342.394,553144.0,0.403317949996685,0.596682050003315,1.0,1.0,1.0,1.0,1.0,1.0
434.0129,493008.0,0.6242291039295582,0.3757708960704418,1.0,1.0,1.0,1.0,1.0,1.0
459.3229,887517.0,0.6226162259704011,0.3773837740295989,1.0,1.0,1.0,1.0,1.0,1.0
526.0588,151902.0,0.3511238335272121,0.6488761664727879,1.0,1.0,1.0,1.0,1.0,1.0
557.7918,377276.0,0.6279594277277059,0.37204057227229415,1.0,1.0,1.0,1.0,1.0,1.0
528.0826,512505.0,0.20591958284238898,0.794080417157611,1.0,1.0,1.0,1.0,1.0,1.0
325.823,798352.0,0.3716340685863734,0.6283659314136266,1.0,1.0,1.0,1.0,1.0,1.0
400.0708,287434.0,0.7875475599353408,0.21245244006465924,1.0,1.0,1.0,1.0,1.0,1.0
391.5606,208368.0,0.41803911836301805,0.5819608816369819,1.0,1.0,1.0,1.0,1.0,1.0
331.3247,843440.0,0.3451140680078051,0.6548859319921949,1.0,1.0,1.0,1.0,1.0,1.0
253.8005,14709.0,0.7809160051278605,0.21908399487213948,1.0,1.0,1.0,1.0,1.0,1.0
337.9027,734704.0,0.44413808968329926,0.5558619103167007,1.0,1.0,1.0,1.0,1.0,1.0
